convertTime,load,temp,rpm,speed,fuel,mileage,voltage,latitude,longtitude,distance
2018-05-05 15:21:04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:21:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:21:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:21:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:21:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:21:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:21:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:21:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:21:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:21:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:21:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:21:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:22:04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:22:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:22:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:22:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:22:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:22:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:22:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:22:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:22:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:22:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:22:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:22:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:23:04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:23:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:23:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:23:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:23:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:23:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:23:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:23:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:23:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:23:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:23:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:23:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:24:04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:24:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:24:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:24:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:24:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:24:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:24:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:24:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:24:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:24:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:24:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:24:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:25:04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:25:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:25:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:25:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:25:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:25:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:25:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:25:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:25:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:25:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:25:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:25:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:26:04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:26:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:26:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:26:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:26:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:26:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:26:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:26:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:26:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:26:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:26:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:26:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:27:04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:27:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:27:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:27:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:27:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:27:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:27:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:27:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:27:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:27:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:27:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:27:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:28:04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:28:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:28:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:28:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:28:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:28:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:28:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:28:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:28:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:28:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:28:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:28:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:29:04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:29:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:29:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:29:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:29:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:29:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:29:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:29:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:29:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:29:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:29:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:29:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:30:04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:30:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:30:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:30:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:30:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:30:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:30:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:30:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:30:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:30:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:30:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:30:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:31:04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:31:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:31:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:31:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:31:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:31:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:31:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:31:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:31:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:31:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:31:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:31:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:32:04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:32:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:32:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:32:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:32:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:32:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:32:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:32:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:32:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:32:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:32:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:32:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:33:04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:33:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:33:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:33:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:33:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:33:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:33:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:33:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:33:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:33:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:33:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:33:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:34:04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:34:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:34:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:34:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:34:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:34:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:34:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:34:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:34:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:34:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:34:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:34:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:35:04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:35:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:35:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:35:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:35:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:35:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:35:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:35:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:35:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:35:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:35:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:35:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:36:04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:36:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:36:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:36:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:36:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:36:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:36:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:36:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:36:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:36:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:36:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:36:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:37:04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:37:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:37:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:37:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:37:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:37:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:37:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:37:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:37:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:37:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:37:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:37:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:38:04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:38:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:38:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:38:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:38:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:38:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:38:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:38:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:38:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:38:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:38:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:38:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:39:04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:39:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:39:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:39:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:39:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:39:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:39:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:39:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:39:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:39:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:39:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:39:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:40:04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:40:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:40:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:40:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:40:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:40:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:40:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:40:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:40:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:40:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:40:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:40:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:41:04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:41:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:41:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:41:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:41:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:41:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:41:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:41:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:41:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:41:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:41:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:41:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:42:04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:42:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:42:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:42:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:42:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:42:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:42:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:42:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:42:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:42:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:42:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:42:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:43:04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:43:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:43:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:43:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:43:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:43:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:43:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:43:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:43:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:43:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:43:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:43:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:44:04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:44:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:44:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:44:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:44:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:44:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:44:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:44:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:44:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:44:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:44:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:44:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:45:04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:45:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:45:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:45:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:45:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:45:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:45:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:45:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:45:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:45:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:45:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:45:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:46:04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:46:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:46:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:46:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:46:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:46:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:46:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:46:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:46:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:46:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:46:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:46:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:47:04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:47:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:47:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:47:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-05-05 15:47:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
